id,datetime,name,summary,url,type,region,gps,latitude,longitude,full_url,url_text
503739,2024-02-07 7:37:54 +01:00,"07 februari 01.04, Rån, Stockholm",En man på Södermalm knackade på hos en okänd persons dörr för att be om hjälp efter att ha blivit påhoppad av ,/aktuellt/handelser/2024/februari/7/07-februari-01.04-ran-stockholm/,Rån,Stockholm,"59.329324,18.068581",59.329324,18.068581,https://www.polisen.se/aktuellt/handelser/2024/februari/7/07-februari-01.04-ran-stockholm/,Den utsatte mannen uppgav att han blivit rånad av tre personer efter att de bett om att få låna hans telefon. En anmälan skrivs på rån.
503737,2024-02-07 7:36:22 +01:00,"07 februari 07.36, Sammanfattning natt, Dalarnas län",Nedan följer en sammanfattning av natten.,/aktuellt/handelser/2024/februari/7/07-februari-07.36-sammanfattning-natt-dalarnas-lan/,Sammanfattning natt,Dalarnas län,"61.091701,14.666365",61.091701,14.666365,https://www.polisen.se/aktuellt/handelser/2024/februari/7/07-februari-07.36-sammanfattning-natt-dalarnas-lan/,Falun 22.19: Några personer har setts inne på ett inhägat område i Ingarvet. Ingen person har kunnat anträffas vid platsen men det skrivs en anmälan om försök till stöld. Borlänge 22.05: En man i 40-årsåldern blir misstänkt för stöld efter att han ska ha stulit från en matbutik i Borlänge.
503736,2024-02-07 7:36:11 +01:00,"07 februari 07.35, Sammanfattning natt, Örebro län",Nedan följer en sammanfattning av natten.,/aktuellt/handelser/2024/februari/7/07-februari-07.35-sammanfattning-natt-orebro-lan/,Sammanfattning natt,Örebro län,"59.535036,15.006573",59.535036,15.006573,https://www.polisen.se/aktuellt/handelser/2024/februari/7/07-februari-07.35-sammanfattning-natt-orebro-lan/,Örebro 01.26: Polisen kallas till Lundby med anledning av att en anmälare noterat hur en person varit inne på deras inglasade uteplats. En patrull kan påträffa en man i området som stämmer in på signalementet och han misstänks för att ha varit inne på ytterligare en altan samt i ett garage i området. Mannen som är i 35-årsåldern blir misstänkt för stöld genom inbrott samt hemfridsbrott. Under natten har patrullerna genomfört flera person- och fordonskontroller samt åkt ut på ärenden som inte lett till någon brottsanmälan. Det har också hanterats samtal om psykisk ohälsa samt inträffat tre viltolyckor.
503735,2024-02-07 7:32:48 +01:00,"07 februari 02.11, Våld/hot mot tjänsteman, Stockholm",En kvinna på Norrmalm frihetsberövades enligt lagen om omhändertagande av berusade personer efter att kvinnan ,/aktuellt/handelser/2024/februari/7/07-februari-02.11-valdhot-mot-tjansteman-stockholm/,Våld/hot mot tjänsteman,Stockholm,"59.329324,18.068581",59.329324,18.068581,https://www.polisen.se/aktuellt/handelser/2024/februari/7/07-februari-02.11-valdhot-mot-tjansteman-stockholm/,En anmälan skrivs på våld och hot mot tjänsteman samt våldsamt motstånd.
503733,2024-02-07 7:28:53 +01:00,"07 februari 02.15, Stöld/inbrott, Stockholms län",Väktare hörde av sig om att två obehöriga personer tagit sig in i en byggnad på en byggarbetsplats i Sätra.,/aktuellt/handelser/2024/februari/7/07-februari-02.15-stoldinbrott-stockholms-lan/,Stöld/inbrott,Stockholms län,"59.602496,18.138438",59.602496,18.138438,https://www.polisen.se/aktuellt/handelser/2024/februari/7/07-februari-02.15-stoldinbrott-stockholms-lan/,En polispatrull kunde något senare gripa de två personerna misstänkta för försök till stöld.
503731,2024-02-07 7:24:14 +01:00,"07 februari 03.50, Motorfordon, stöld, Stockholm",En inringare uppger att denne hade blivit bestulen på sin taxibil på Södermalm.,/aktuellt/handelser/2024/februari/7/07-februari-03.50-motorfordon-stold-stockholm/,"Motorfordon, stöld",Stockholm,"59.329324,18.068581",59.329324,18.068581,https://www.polisen.se/aktuellt/handelser/2024/februari/7/07-februari-03.50-motorfordon-stold-stockholm/,Lite senare under natten påträffades bilen på Södermalm. En anmälan skrivs på tillgrepp av fortskaffningsmedel.
503730,2024-02-07 7:21:43 +01:00,"06 februari 23.12, Stöld, försök, Uppsala",Två ungdomar försökte stjäla en moped.,/aktuellt/handelser/2024/februari/6/06-februari-23.12-stold-forsok-uppsala/,"Stöld, försök",Uppsala,"59.858564,17.638927",59.858564,17.638927,https://www.polisen.se/aktuellt/handelser/2024/februari/6/06-februari-23.12-stold-forsok-uppsala/,Polisen får samtal från en allmänhet som ser två ungdomar som försöker stjäla en moped i Luthagen. På platsen anträffar en polispatrull den aktuella mopeden och två ungdomar som blir misstänkta för försök till stöld. Mopeden tas i beslag och de båda ungdomarna körs hem av polisen till respektive vårdnadshavare.
503729,2024-02-07 7:20:42 +01:00,"07 februari 07.20, Sammanfattning natt, Värmlands län",Det har polisiärt sett varit en lugn natt i länet.,/aktuellt/handelser/2024/februari/7/07-februari-07.20-sammanfattning-natt-varmlands-lan/,Sammanfattning natt,Värmlands län,"59.729407,13.235402",59.729407,13.235402,https://www.polisen.se/aktuellt/handelser/2024/februari/7/07-februari-07.20-sammanfattning-natt-varmlands-lan/,Natten har varit lugn men under morgonen har det inträffat några olyckor i länet. På E18 vid Slottsbrosundet i Grums ska en personbil har kört in i räcket vilket påverkar trafiken i området. I Våxnäs på E18 i Karlstad inträffade en lättare kollision mellan två fordon men det har inte blivit någon anmälan utan blir ett försäkringsärende mellan de inblandade. På Hammaröleden i Karlstad är flera bilar inblandade i en trafikolycka och det uppges vara köer från Hammarö men polisen har i nuläget inte behövt åka till platsen.
503728,2024-02-07 7:12:44 +01:00,"07 februari 02.13, Stöld/inbrott, Sandviken",Inbrott på en byggarbetsplats.,/aktuellt/handelser/2024/februari/7/07-februari-02.13-stoldinbrott-sandviken/,Stöld/inbrott,Sandviken,"60.621607,16.775918",60.621607,16.775918,https://www.polisen.se/aktuellt/handelser/2024/februari/7/07-februari-02.13-stoldinbrott-sandviken/,Polisen får samtal om ett inbrott på en byggarbetsplats i Storvik. Det är ännu oklart vad som har tillgripits. En anmälan har upprättats och platsen har spärrats av i väntan på tekniker. Polisen rubricerar händelsen som stöld genom inbrott.
503727,2024-02-07 7:03:23 +01:00,"07 februari 07.02, Sammanfattning natt, Jämtlands län",Ett urval av nattens polisverksamhet,/aktuellt/handelser/2024/februari/7/07-februari-07.02-sammanfattning-natt-jamtlands-lan/,Sammanfattning natt,Jämtlands län,"63.171192,14.95918",63.171192,14.95918,https://www.polisen.se/aktuellt/handelser/2024/februari/7/07-februari-07.02-sammanfattning-natt-jamtlands-lan/,"Tre viltolyckor har anmälts till polisen under natten. Det finns inga uppgifter om personskador. Polisen har även utfört ett flertal kontroller av personer och fordon som inte resulterat i någon brottsmisstanke. Här följer ett urval av nattens händelser: 23:10, Centrala Åre Polisen stoppar en personbil. Föraren, en man i 30-årsåldern, misstänks för rattfylleri. Han får följa med till polisstationen för ytterligare provtagning. Anmälan upprättas."
503726,2024-02-07 7:03:06 +01:00,"07 februari 06.18, Trafikolycka, Västerås",Kollision mellan två personbilar på Bergslagsvägen.,/aktuellt/handelser/2024/februari/7/07-februari-06.18-trafikolycka-vasteras/,Trafikolycka,Västerås,"59.609901,16.544809",59.609901,16.544809,https://www.polisen.se/aktuellt/handelser/2024/februari/7/07-februari-06.18-trafikolycka-vasteras/,"På Bergslagsvägen i Västerås kolliderar två personbilar. En av bilarna har voltat ut på en cykelbana i samband med olyckan, den andra bilen har kört in i någon form av järnräcke. Samtliga inblandade personer kontrolleras av ambulanspersonal på plats, men ingen behöver avföras till sjukhus. Det är ännu oklart hur polisen kommer att rubricera olyckan."
503725,2024-02-07 7:02:50 +01:00,"07 februari 07.02, Sammanfattning natt, Västernorrlands län",Ett urval av nattens polisverksamhet,/aktuellt/handelser/2024/februari/7/07-februari-07.02-sammanfattning-natt-vasternorrlands-lan/,Sammanfattning natt,Västernorrlands län,"63.427647,17.729244",63.427647,17.729244,https://www.polisen.se/aktuellt/handelser/2024/februari/7/07-februari-07.02-sammanfattning-natt-vasternorrlands-lan/,"04:43, Gistgårdsön, Nyland, Kramfors En personbil har kolliderat med en älg. Inga personskador finns rapporterade. Eftersöksjägare kallas till platsen för att kontrollera djuret. 06:00 Verkstadsvägen, Saltvik, Härnösand Polisen kontrollerar nykterhet i trafiken. Ett 30-tal förare får blåsa i polisens sållningsinstrument. Samtliga var nyktra och fick köra vidare utan anmärkning. 06:01, Smedjevägen, Saltvik, Härnösand Polisen kontrollerar nykterhet i trafiken. Ett 30-tal förare får blåsa i polisens sållningsinstrument. Samtliga var nyktra och fick köra vidare utan anmärkning. Polisen har även utfört ett flertal kontroller av personer och fordon som inte resulterat i någon brottsmisstanke."
503724,2024-02-07 7:02:37 +01:00,"07 februari 02.58, Brand, Tomelilla","Brand i villa, Skåne-Tranås",/aktuellt/handelser/2024/februari/7/07-februari-02.58-brand-tomelilla/,Brand,Tomelilla,"55.54355,13.95484",55.54355,13.95484,https://www.polisen.se/aktuellt/handelser/2024/februari/7/07-februari-02.58-brand-tomelilla/,Det har under natten brunnit i en villa i Skåne-Tranås. Det är oklart hur branden har startat och brandorsaken kommer därför att utredas. Platsen är avspärrad och tekniker kommer att genomföra en teknisk undersökning så snart det är möjligt.
503723,2024-02-07 7:02:11 +01:00,"07 februari 07.01, Sammanfattning natt, Västerbottens län",Ett urval av nattens polisverksamhet,/aktuellt/handelser/2024/februari/7/07-februari-07.01-sammanfattning-natt-vasterbottens-lan/,Sammanfattning natt,Västerbottens län,"65.333731,16.516169",65.333731,16.516169,https://www.polisen.se/aktuellt/handelser/2024/februari/7/07-februari-07.01-sammanfattning-natt-vasterbottens-lan/,Under natten har polisen utfört ett flertal kontroller av personer och fordon som inte resulterat i någon brottsmisstanke. I övrigt finns inga händelser att rapportera om.
503722,2024-02-07 7:01:47 +01:00,"07 februari 07.01, Sammanfattning natt, Norrbottens län",Ett urval av nattens polisverksamhet,/aktuellt/handelser/2024/februari/7/07-februari-07.01-sammanfattning-natt-norrbottens-lan/,Sammanfattning natt,Norrbottens län,"66.830922,20.399197",66.830922,20.399197,https://www.polisen.se/aktuellt/handelser/2024/februari/7/07-februari-07.01-sammanfattning-natt-norrbottens-lan/,Under natten har polisen utfört ett flertal kontroller av personer och fordon som inte resulterat i någon brottsmisstanke. I övrigt finns inga händelser att rapportera om.
503721,2024-02-07 6:58:10 +01:00,"07 februari 03.36, Brand, Hörby",Bil som brunnit,/aktuellt/handelser/2024/februari/7/07-februari-03.36-brand-horby/,Brand,Hörby,"55.851716,13.661926",55.851716,13.661926,https://www.polisen.se/aktuellt/handelser/2024/februari/7/07-februari-03.36-brand-horby/,Räddningstjänst beordras till en adress i Hörby med anledning av en bilbrand. När räddningstjänsten anländer anträffar de en hotfull person och tillkallar polis. Polisen omhändertar personen och överlämnar vederbörande till sjukvården. Mannen som anträffas misstänks ha anlagt branden i bilen. Brottsrubriceringar är ej fastställda.
503720,2024-02-07 6:50:06 +01:00,"07 februari 07.00, Sammanfattning natt, Västra Götalands län",Dagens presstalesperson är på plats,/aktuellt/handelser/2024/februari/7/07-februari-07.00-sammanfattning-natt-vastra-gotalands-lan/,Sammanfattning natt,Västra Götalands län,"58.252793,13.059643",58.252793,13.059643,https://www.polisen.se/aktuellt/handelser/2024/februari/7/07-februari-07.00-sammanfattning-natt-vastra-gotalands-lan/,"22:38 Grov misshandel, Uddevalla En man misshandlades på i en bostad på Jörgens Gränd i Uddevalla. Målsägaren en man i 65-årsåldern misshandlades av en inneboende man i 30-årsåldern genom slag och sparkar. Målsägaren ska ha blött från ansiktet och varit svullen. Polis letade efter misstänkt som lämnat adressen när polis kom till platsen. Ambulanspersonal tog hand om målsägaren som inte hade några livshotande skador. Vid ca 01:00 var misstänkt fortsatt på fri fot då han inte kunnat lokaliseras, en anmälan om grov misshandel har upprättats. 02:38 Skadegörelse, Göteborg En man i 35-årsåldern greps misstänkt för skadegörelse då han slagit sönder rutor på Borgaregatan i Göteborg. Mannen hade en skiftnyckel och slog sönder flertalet rutor på fastigheter på gatan. Mannen sprang från platsen och ska ha uppträtt påverkat enligt inringare till polisen. Misstänkt ska ha blött från handen när han säkrades av polispatrull vid Olskrokstorget. Mannen greps misstänkt för skadegörelse. På Hökegatan ska hissen en fastighet blivit ned blodad av mannen. Polispatrull följde med mannen till sjukhus för där han fick vård."
503719,2024-02-07 6:41:23 +01:00,"07 februari 04.44, Stöld, Bjuv",Dieselstöld från lastbil,/aktuellt/handelser/2024/februari/7/07-februari-04.44-stold-bjuv/,Stöld,Bjuv,"56.087102,12.912505",56.087102,12.912505,https://www.polisen.se/aktuellt/handelser/2024/februari/7/07-februari-04.44-stold-bjuv/,En lastbilschaufför ringer in då man upptäckt att det stulits diesel från tanken. En anmälan om stöld upprättas.
503718,2024-02-07 6:28:27 +01:00,"07 februari 07.00, Sammanfattning natt, Hallands län",Dagens presstalesperson är på plats,/aktuellt/handelser/2024/februari/7/07-februari-07.00-sammanfattning-natt-hallands-lan/,Sammanfattning natt,Hallands län,"56.896681,12.803399",56.896681,12.803399,https://www.polisen.se/aktuellt/handelser/2024/februari/7/07-februari-07.00-sammanfattning-natt-hallands-lan/,"04:13 Stöld genom inbrott, Halmstad Polis tillkallades till Hertig Knutsgata så anmälare hört ljud ifrån källaren och misstänkte pågående inbrott. Polis på plats kunde kontrollera en man i 40-årsålden i källaren som greps misstänk för inbrott. Flera källarförråd var uppbrutna. Gods som mannen hade togs i beslag då det misstänks stulits under inbrotten."
503716,2024-02-07 1:06:33 +01:00,"06 februari 21.59, Farligt föremål, misstänkt, Tomelilla",Anträffat farligt föremål,/aktuellt/handelser/2024/februari/6/06-februari-21.59-farligt-foremal-misstankt-tomelilla/,"Farligt föremål, misstänkt",Tomelilla,"55.54355,13.95484",55.54355,13.95484,https://www.polisen.se/aktuellt/handelser/2024/februari/6/06-februari-21.59-farligt-foremal-misstankt-tomelilla/,2 personer grips i samband med en överlåtelse av ett misstänkt farligt föremål. I avvaktan på nationella bomb- gruppen avspärrades ett större område i centrala Tomelilla. Inrymning av de boende genomfördes i den omfattning som krävdes för att säkra föremålet. kl 00:45 var föremålet säkrat och avspärrningarna hävdes samt tågstoppet.
503713,2024-02-06 21:48:19 +01:00,"06 februari 20.31, Rattfylleri, Helsingborg",Man i 20-årsåldern misstänks för drograttfylleri efter kontroll.,/aktuellt/handelser/2024/februari/6/06-februari-20.31-rattfylleri-helsingborg/,Rattfylleri,Helsingborg,"56.046467,12.694512",56.046467,12.694512,https://www.polisen.se/aktuellt/handelser/2024/februari/6/06-februari-20.31-rattfylleri-helsingborg/,"Polisen genomför en fordons- och förarkontroll på Parapeten. Vid kontrollen blir föraren av personbilen som kontrolleras misstänkt för drograttfylleri. Föraren, som är en man i 20-årsåldern, frihetsberövas för vidare provtagning. Passageraren, en man i 20-årsåldern, blir misstänkt för narkotikabrott eget bruk."
503674,2024-02-06 21:45:33 +01:00,"06 februari 21.45, Övrigt, Hallands län",Hemsidan/händelser uppdateras inte mer i kväll.,/aktuellt/handelser/2024/februari/6/06-februari-21.45-ovrigt-hallands-lan/,Övrigt,Hallands län,"56.896681,12.803399",56.896681,12.803399,https://www.polisen.se/aktuellt/handelser/2024/februari/6/06-februari-21.45-ovrigt-hallands-lan/,Efter kl 22.00 finns ingen presstalesperson i tjänst. Medietelefonen kopplas då över till RLC (Regionledningscentralen) som besvarar mediesamtal i mån av tid.
503675,2024-02-06 21:45:15 +01:00,"06 februari 21.45, Övrigt, Västra Götalands län",Hemsidan/händelser uppdateras inte mer i kväll.,/aktuellt/handelser/2024/februari/6/06-februari-21.45-ovrigt-vastra-gotalands-lan/,Övrigt,Västra Götalands län,"58.252793,13.059643",58.252793,13.059643,https://www.polisen.se/aktuellt/handelser/2024/februari/6/06-februari-21.45-ovrigt-vastra-gotalands-lan/,Efter kl 22.00 finns ingen presstalesperson i tjänst. Medietelefonen kopplas då över till RLC (Regionledningscentralen) som besvarar mediesamtal i mån av tid.
503711,2024-02-06 21:21:29 +01:00,"06 februari 21.15, Trafikolycka, personskada, Nyköping",En skadad efter olycka med buss,/aktuellt/handelser/2024/februari/6/06-februari-21.15-trafikolycka-personskada-nykoping/,"Trafikolycka, personskada",Nyköping,"58.752844,17.009159",58.752844,17.009159,https://www.polisen.se/aktuellt/handelser/2024/februari/6/06-februari-21.15-trafikolycka-personskada-nykoping/,"21:05 E4, Kila, Nyköping En person ska ha skadats efter att flera bilar sammanstött på E4 i höjd med Kila utanför Nyköping. Olyckan ska ha skett mellan en personbil samt en lastbil och en buss. Skadeläget är för närvarande inte fullt klarlagt, men det ska inte röra sig om allvarliga skador. Polispatrull är på väg till platsen. Texten kommer att uppdateras. Uppdatering 21:31 Den drabbade personen i personbilen har tagit sig ut för egen maskin."
503710,2024-02-06 21:15:05 +01:00,"06 februari 21.09, Misshandel, grov, Flen",En person gripen för grov misshandel,/aktuellt/handelser/2024/februari/6/06-februari-21.09-misshandel-grov-flen/,"Misshandel, grov",Flen,"59.057938,16.587912",59.057938,16.587912,https://www.polisen.se/aktuellt/handelser/2024/februari/6/06-februari-21.09-misshandel-grov-flen/,19:17 Flen En person i övre tonåren har gripits som misstänkt för misshandel efter en händelse i Flens kommun under tisdagskvällen. Gärningspersonen ska med ett vasst tillhygge ha skadat en annan person efter någon form av dispyt. Skadorna bedöms inte vara allvarliga. Ärendet är rubricerat som grov misshandel.
503709,2024-02-06 20:44:31 +01:00,"06 februari 18.52, Rån, Västerås",Man rånas i Hacksta.,/aktuellt/handelser/2024/februari/6/06-februari-18.52-ran-vasteras/,Rån,Västerås,"59.609901,16.544809",59.609901,16.544809,https://www.polisen.se/aktuellt/handelser/2024/februari/6/06-februari-18.52-ran-vasteras/,"Polis beordras till Saltängsvägen med anledning av att en man i 40-årsåldern blivit misshandlat med ett vasst föremål av flera gärningspersoner. Gärningspersonerna ska även ha stulit ägodelar som tillhör mannen. De lämnar sedan platsen innan patruller anländer. Mannen förs med ambulans till sjukhus med oklart skadeläge. Ingen person är frihetsberövad. Polisen har inlett en förundersökning gällande rån. Polisen söker dig som kan ha gjort iakttagelser i samband med rånet. En uppgift som du bedömer som ointressant kan för utredningen vara värdefull och polisen är högst angelägna om att få in all typ av information om händelsen, både före, under och efter det inträffade. Tips lämnas till 114 14."
503708,2024-02-06 20:33:16 +01:00,"06 februari 20.28, Motorfordon, anträffat stulet, Norrköping",Man gripen för tillgrepp av fortskaffningsmedel,/aktuellt/handelser/2024/februari/6/06-februari-20.28-motorfordon-antraffat-stulet-norrkoping/,"Motorfordon, anträffat stulet",Norrköping,"58.587745,16.192421",58.587745,16.192421,https://www.polisen.se/aktuellt/handelser/2024/februari/6/06-februari-20.28-motorfordon-antraffat-stulet-norrkoping/,15:46 Norrköping Samtal inkommer till polisens regionledningscentral öst om ett fordon som beter sig märkligt i trafiken i centrala delarna av Norrköping. Polispatrull åker till platsen och får stopp på det aktuella fordonet. Bilen visade sig ha falska skyltar och var stulen. En man i 30-årsåldern har nu gripits som misstänkt för tillgrepp av fortskaffningsmedel.
503707,2024-02-06 20:21:47 +01:00,"06 februari 18.39, Rattfylleri, Kristinehamn",En bilist i kommunen är misstänkt för två brott,/aktuellt/handelser/2024/februari/6/06-februari-18.39-rattfylleri-kristinehamn/,Rattfylleri,Kristinehamn,"59.310068,14.108919",59.310068,14.108919,https://www.polisen.se/aktuellt/handelser/2024/februari/6/06-februari-18.39-rattfylleri-kristinehamn/,"I samband med att polispatrullen stoppar och kontrollerar en bilist på E18, i höjd med Vassgårda, uppstår misstankar om att föraren är påverkad av narkotika. Föraren, en man i 60-årsåldern, medtas för provtagning enligt beslut om kroppsbesiktning. Då mannen även saknade behörighet att framföra det aktuella fordonet (körkort) skrevs en anmälan om, utöver drograttfylleri, olovlig körning."
503695,2024-02-06 20:06:38 +01:00,"06 februari 18.26, Trafikolycka, Vara","Trafikolycka mellan lastbilssläp och personbil vid Arentorp,allt enligt SOS.",/aktuellt/handelser/2024/februari/6/06-februari-18.26-trafikolycka-vara/,Trafikolycka,Vara,"58.261781,12.960194",58.261781,12.960194,https://www.polisen.se/aktuellt/handelser/2024/februari/6/06-februari-18.26-trafikolycka-vara/,"Enligt SOS så har en lastbil med släp och en personbil kolliderat på E20 vid vägkrogen Prästkragen. Personbilen uppges ha kört in i lastbilen. Personbilen har omfattande skador och föraren har inte kunna ta sig ut. Räddningstjänst, ambulans och polis larmas till platsen. Det uppges vara snöstorm och halt på olycksplatsen. Två förare har avförts från platsen före det att polis anlände, oklart skadeläge men troligen lindrigt skadade. Ytterligare en personbil har varit involverad i kollisionen.De båda avförda föraren kom båda från personbilarna. Ännu oklart vem som är vållande och om det finns brottsmisstankar."
503706,2024-02-06 19:50:42 +01:00,"06 februari 19.50, Övrigt, Kalmar län",Polisens mediecenter i region Syd har begränsade öppettider på tisdagen.,/aktuellt/handelser/2024/februari/6/06-februari-19.50-ovrigt-kalmar-lan/,Övrigt,Kalmar län,"57.235016,16.184935",57.235016,16.184935,https://www.polisen.se/aktuellt/handelser/2024/februari/6/06-februari-19.50-ovrigt-kalmar-lan/,Presstelefonen är öppen till 21:45 på tisdagen. Under natten besvarar vakthavandebefäl på frågor från media i mån av tid. Presstelefonen har ordinarie öppettider onsdagen den 7 februari från 07:00.
503705,2024-02-06 19:50:17 +01:00,"06 februari 19.50, Övrigt, Blekinge län",Polisens mediecenter i region Syd har begränsade öppettider på tisdagen.,/aktuellt/handelser/2024/februari/6/06-februari-19.50-ovrigt-blekinge-lan/,Övrigt,Blekinge län,"56.278384,15.018006",56.278384,15.018006,https://www.polisen.se/aktuellt/handelser/2024/februari/6/06-februari-19.50-ovrigt-blekinge-lan/,Presstelefonen är öppen till 21:45 på tisdagen. Under natten besvarar vakthavandebefäl på frågor från media i mån av tid. Presstelefonen har ordinarie öppettider onsdagen den 7 februari från 07:00.
503704,2024-02-06 19:49:51 +01:00,"06 februari 19.49, Övrigt, Kronobergs län",Polisens mediecenter i region Syd har begränsade öppettider på tisdagen.,/aktuellt/handelser/2024/februari/6/06-februari-19.49-ovrigt-kronobergs-lan/,Övrigt,Kronobergs län,"56.71834,14.411467",56.71834,14.411467,https://www.polisen.se/aktuellt/handelser/2024/februari/6/06-februari-19.49-ovrigt-kronobergs-lan/,Presstelefonen är öppen till 21:45 på tisdagen. Under natten besvarar vakthavandebefäl på frågor från media i mån av tid. Presstelefonen har ordinarie öppettider onsdagen den 7 februari från 07:00.
503703,2024-02-06 19:47:30 +01:00,"06 februari 19.47, Övrigt, Skåne län",Polisens mediecenter i region Syd har begränsade öppettider på tisdagen.,/aktuellt/handelser/2024/februari/6/06-februari-19.47-ovrigt-skane-lan/,Övrigt,Skåne län,"55.990257,13.595769",55.990257,13.595769,https://www.polisen.se/aktuellt/handelser/2024/februari/6/06-februari-19.47-ovrigt-skane-lan/,Presstelefonen är öppen till 21:45. Under natten svarar vakthavandebefäl på frågor från media i mån av tid. Presstelefonen har ordinarie öppettider onsdagen den 7 februari från 07:00
503694,2024-02-06 18:32:22 +01:00,"06 februari 18.28, Trafikolycka, personskada, Motala",Buss och personbil i krock,/aktuellt/handelser/2024/februari/6/06-februari-18.28-trafikolycka-personskada-motala/,"Trafikolycka, personskada",Motala,"58.538034,15.047094",58.538034,15.047094,https://www.polisen.se/aktuellt/handelser/2024/februari/6/06-februari-18.28-trafikolycka-personskada-motala/,"18:18 Bergsättersvägen, Motala En personbil och en buss har krockat. Personbilens förare ska ha skadats men skadorna ska inte vara allvarliga. Räddningstjänsten är på plats och polis är på väg. Trafiken är avstängd i båda riktningarna. Uppdatering 19:24 Det ska ha rört sig om en påkörning bakifrån. De personer som färdades i personbilen har åkt med ambulansen för kontroll. Det rör sig om lindriga skador. En anmälan om trafikolycka utan misstanke om brott upprättas."
503696,2024-02-06 19:07:55 +01:00,"06 februari 18.19, Trafikolycka, Lerum",En personbil och en lastbil har kolliderat vid Bråta.,/aktuellt/handelser/2024/februari/6/06-februari-18.19-trafikolycka-lerum/,Trafikolycka,Lerum,"57.769484,12.26882",57.769484,12.26882,https://www.polisen.se/aktuellt/handelser/2024/februari/6/06-februari-18.19-trafikolycka-lerum/,"Olyckan ska ha inträffat på E20, riktning Göteborg. Vägen uppges vara delvis blockerad. Enligt SOS så har personbilen fått sladd, snurrat och åkt in i lastbilen. Oklart om det finns personskador. Räddningstjänst och polis larmas till platsen. Kl 18.29: Polis på plats. Inga kända personskador. Ingen misstanke om brott."
503699,2024-02-06 19:07:49 +01:00,"06 februari 17.32, Stöld, försök, Huddinge",Man gripen efter inbrott.,/aktuellt/handelser/2024/februari/6/06-februari-17.32-stold-forsok-huddinge/,"Stöld, försök",Huddinge,"59.23633,17.982156",59.23633,17.982156,https://www.polisen.se/aktuellt/handelser/2024/februari/6/06-februari-17.32-stold-forsok-huddinge/,Polis beordras till Flemingsberg med anledning av ett inbrott i ett hus. Polis griper en man i 40-årsåldern misstänkt för försök till stöld genom inbrott. En anmälan kommer att skrivas.
503692,2024-02-06 19:06:22 +01:00,"06 februari 17.57, Trafikolycka, Göteborg",Trafikolycka mellan buss och cyklist i Guldheden.,/aktuellt/handelser/2024/februari/6/06-februari-17.57-trafikolycka-goteborg/,Trafikolycka,Göteborg,"57.70887,11.97456",57.70887,11.97456,https://www.polisen.se/aktuellt/handelser/2024/februari/6/06-februari-17.57-trafikolycka-goteborg/,"Enligt SOS så har en trafikolycka mellan en buss och en cyklist inträffat vid Ehrenströmsgatan/ Södermalmsgatan. Oklart skadeläge. Polis och ambulans larmas till platsen. Kl 18.04: Polis på plats. Cyklisten, en man har avförts till sjukhus, oklart skadeläge-trolig hjärnskakning. Troligen upprättas anmälan om vårdslöshet i trafik samt vållande till kroppskada."
503698,2024-02-06 18:54:51 +01:00,"06 februari 14.14, Stöld, Stockholm",Två personer gripna misstänkta för stöld.,/aktuellt/handelser/2024/februari/6/06-februari-14.14-stold-stockholm/,Stöld,Stockholm,"59.329324,18.068581",59.329324,18.068581,https://www.polisen.se/aktuellt/handelser/2024/februari/6/06-februari-14.14-stold-stockholm/,"Polis beordras till en butik i centrala Stockholm där två personer ska ha stulit varor för en större summa. Två personer grips, båda är i 30-årsåldern. En anmälan skrivs."
503697,2024-02-06 18:53:22 +01:00,"06 februari 18.49, Trafikhinder, Eksjö",Lastbil blockerar RV40,/aktuellt/handelser/2024/februari/6/06-februari-18.49-trafikhinder-eksjo/,Trafikhinder,Eksjö,"57.665165,14.973221",57.665165,14.973221,https://www.polisen.se/aktuellt/handelser/2024/februari/6/06-februari-18.49-trafikhinder-eksjo/,"18:44 RV40, vid Broarp, Eksjö kommun En lastbil uppges ha tappat greppet om väglaget och glidit över i fel körriktning där den sedan fastnat. Lastbilen ska nu stå och blockera vägen på riksväg 40. Trafikverket har gått ut med en varning. Det är mycket halt på platsen och besvärligt väglag i hela regionen. Var försiktig i trafiken, ta inga onödiga risker och var uppmärksam på din omgivning."
503693,2024-02-06 18:28:01 +01:00,"06 februari 18.23, Trafikhinder, Vetlanda",Stökigt i trafiken - lastbilar fast i backe,/aktuellt/handelser/2024/februari/6/06-februari-18.23-trafikhinder-vetlanda/,Trafikhinder,Vetlanda,"57.42746,15.08533",57.42746,15.08533,https://www.polisen.se/aktuellt/handelser/2024/februari/6/06-februari-18.23-trafikhinder-vetlanda/,"Riksväg 31, Korsberga, Vetlanda Det uppges vara svårframkomligt i trafiken på riksväg 31 vid Korsberga. Lastbilar rapporteras ha kört fast varpå trafiken står delvis still och köer har bildats. Då bilar försöker ta sig förbi åker personer bitvis i fel körriktning under omkörningar. Ingen person har skadats. Polispatrull är på väg till platsen för att hjälpa till med trafikdirigering. Det är för kännedom mycket halt väglag i hela Jönköpings län. Håll avstånd och anpassa hastigheten efter rådande väglag."
